@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute inputs-46 numeric
@attribute inputs-47 numeric
@attribute inputs-48 numeric
@attribute inputs-49 numeric
@attribute inputs-50 numeric
@attribute inputs-51 numeric
@attribute inputs-52 numeric
@attribute inputs-53 numeric
@attribute inputs-54 numeric
@attribute inputs-55 numeric
@attribute inputs-56 numeric
@attribute inputs-57 numeric
@attribute inputs-58 numeric
@attribute inputs-59 numeric
@attribute inputs-60 numeric
@attribute inputs-61 numeric
@attribute inputs-62 numeric
@attribute inputs-63 numeric
@attribute inputs-64 numeric
@attribute inputs-65 numeric
@attribute inputs-66 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric

@data
161,'2024/11/10 10:51:30:199',7,0.603125,0.170833,0.614062,0.141667,0.623438,0.1375,0.63125,0.135417,0.596875,0.15,0.592188,0.152083,0.5875,0.154167,0.651563,0.14375,0.595312,0.164583,0.626562,0.189583,0.603125,0.197917,0.734375,0.245833,0.590625,0.297917,0.729688,0.414583,0.595312,0.464583,0.642187,0.491667,0.657812,0.51875,0.6125,0.529167,0.68125,0.541667,0.609375,0.502083,0.6875,0.516667,0.615625,0.489583,0.679688,0.508333,0.78125,0.566667,0.685938,0.589583,0.770312,0.84375,0.704687,0.852083,0.767187,1.033333,0.721875,1.077083,0.76875,1.085417,0.728125,1.09375,0.757813,1.166667,0.726563,1.170833,0.12,0.15,0.06,0.06
162,'2024/11/10 10:51:30:239',7,0.604688,0.170833,0.615625,0.141667,0.623438,0.1375,0.63125,0.135417,0.596875,0.15,0.592188,0.152083,0.589063,0.154167,0.651563,0.14375,0.596875,0.164583,0.626562,0.191667,0.604688,0.197917,0.7375,0.245833,0.590625,0.297917,0.73125,0.414583,0.595312,0.4625,0.645312,0.491667,0.657812,0.51875,0.615625,0.53125,0.682813,0.541667,0.610937,0.504167,0.689062,0.516667,0.617188,0.491667,0.68125,0.50625,0.78125,0.566667,0.685938,0.5875,0.770312,0.84375,0.704687,0.852083,0.767187,1.033333,0.721875,1.077083,0.76875,1.085417,0.728125,1.09375,0.757813,1.166667,0.726563,1.170833,0.12,0.15,0.06,0.06
163,'2024/11/10 10:51:30:278',7,0.604688,0.170833,0.615625,0.141667,0.623438,0.1375,0.632813,0.135417,0.598437,0.15,0.59375,0.152083,0.589063,0.154167,0.653125,0.14375,0.598437,0.164583,0.628125,0.191667,0.604688,0.197917,0.739062,0.245833,0.590625,0.297917,0.732813,0.414583,0.595312,0.4625,0.646875,0.491667,0.659375,0.51875,0.615625,0.53125,0.684375,0.541667,0.6125,0.504167,0.690625,0.516667,0.61875,0.491667,0.682813,0.50625,0.78125,0.566667,0.685938,0.5875,0.770312,0.841667,0.704687,0.852083,0.767187,1.033333,0.721875,1.077083,0.767187,1.085417,0.728125,1.09375,0.757813,1.166667,0.726563,1.170833,0.12,0.15,0.06,0.06
164,'2024/11/10 10:51:30:317',7,0.60625,0.170833,0.615625,0.141667,0.625,0.1375,0.632813,0.135417,0.598437,0.15,0.59375,0.152083,0.590625,0.154167,0.653125,0.14375,0.598437,0.164583,0.629687,0.191667,0.60625,0.197917,0.739062,0.245833,0.590625,0.297917,0.732813,0.414583,0.595312,0.4625,0.646875,0.491667,0.659375,0.51875,0.615625,0.53125,0.684375,0.541667,0.6125,0.504167,0.690625,0.516667,0.61875,0.491667,0.682813,0.50625,0.78125,0.566667,0.685938,0.5875,0.771875,0.841667,0.70625,0.852083,0.767187,1.029167,0.721875,1.077083,0.76875,1.085417,0.728125,1.09375,0.757813,1.164583,0.726563,1.170833,0.12,0.15,0.06,0.06
165,'2024/11/10 10:51:30:357',7,0.60625,0.170833,0.617188,0.141667,0.625,0.1375,0.634375,0.135417,0.6,0.15,0.595312,0.152083,0.590625,0.154167,0.653125,0.14375,0.598437,0.164583,0.629687,0.191667,0.60625,0.197917,0.740625,0.245833,0.590625,0.295833,0.732813,0.414583,0.595312,0.4625,0.648438,0.491667,0.660937,0.51875,0.615625,0.53125,0.684375,0.539583,0.6125,0.504167,0.690625,0.516667,0.61875,0.491667,0.682813,0.50625,0.78125,0.566667,0.685938,0.585417,0.771875,0.841667,0.70625,0.85,0.767187,1.027083,0.721875,1.077083,0.76875,1.083333,0.728125,1.09375,0.757813,1.160417,0.726563,1.16875,0.12,0.15,0.06,0.06
166,'2024/11/10 10:51:30:398',7,0.60625,0.170833,0.617188,0.141667,0.625,0.1375,0.634375,0.135417,0.6,0.15,0.595312,0.152083,0.590625,0.154167,0.654688,0.14375,0.6,0.1625,0.629687,0.189583,0.60625,0.197917,0.740625,0.245833,0.592188,0.295833,0.734375,0.414583,0.595312,0.4625,0.648438,0.491667,0.660937,0.51875,0.615625,0.53125,0.685938,0.539583,0.6125,0.502083,0.692187,0.516667,0.61875,0.489583,0.684375,0.50625,0.782812,0.566667,0.685938,0.5875,0.771875,0.841667,0.70625,0.85,0.767187,1.027083,0.721875,1.077083,0.76875,1.083333,0.728125,1.09375,0.757813,1.160417,0.726563,1.16875,0.12,0.15,0.06,0.06
167,'2024/11/10 10:51:30:448',7,0.60625,0.170833,0.617188,0.141667,0.626562,0.1375,0.634375,0.135417,0.6,0.147917,0.595312,0.15,0.592188,0.154167,0.654688,0.141667,0.6,0.1625,0.63125,0.189583,0.60625,0.197917,0.740625,0.245833,0.592188,0.295833,0.734375,0.414583,0.595312,0.4625,0.648438,0.489583,0.660937,0.51875,0.615625,0.527083,0.685938,0.539583,0.6125,0.5,0.692187,0.514583,0.61875,0.4875,0.684375,0.50625,0.782812,0.566667,0.685938,0.5875,0.771875,0.841667,0.70625,0.85,0.767187,1.054167,0.721875,1.077083,0.767187,1.085417,0.728125,1.09375,0.757813,1.1625,0.726563,1.16875,0.12,0.15,0.06,0.06
168,'2024/11/10 10:51:30:487',7,0.60625,0.170833,0.61875,0.139583,0.626562,0.1375,0.634375,0.135417,0.6,0.147917,0.595312,0.15,0.592188,0.152083,0.65625,0.141667,0.6,0.1625,0.63125,0.189583,0.607813,0.197917,0.740625,0.24375,0.592188,0.295833,0.7375,0.414583,0.596875,0.4625,0.648438,0.489583,0.660937,0.51875,0.615625,0.527083,0.685938,0.539583,0.614062,0.497917,0.690625,0.514583,0.61875,0.4875,0.682813,0.50625,0.782812,0.566667,0.685938,0.5875,0.773438,0.841667,0.70625,0.85,0.767187,1.058333,0.721875,1.077083,0.767187,1.085417,0.728125,1.095833,0.757813,1.1625,0.726563,1.170833,0.12,0.15,0.06,0.06
169,'2024/11/10 10:51:30:529',7,0.60625,0.170833,0.61875,0.139583,0.626562,0.1375,0.634375,0.135417,0.6,0.147917,0.595312,0.15,0.592188,0.152083,0.65625,0.141667,0.6,0.1625,0.63125,0.189583,0.607813,0.197917,0.740625,0.24375,0.592188,0.295833,0.739062,0.414583,0.596875,0.4625,0.648438,0.489583,0.660937,0.51875,0.617188,0.527083,0.685938,0.539583,0.615625,0.497917,0.690625,0.514583,0.620313,0.4875,0.682813,0.50625,0.782812,0.566667,0.685938,0.5875,0.773438,0.841667,0.70625,0.85,0.767187,1.060417,0.721875,1.077083,0.767187,1.085417,0.728125,1.095833,0.757813,1.1625,0.726563,1.170833,0.12,0.15,0.06,0.06
170,'2024/11/10 10:55:24:834',8,0.753125,0.247917,0.760938,0.235417,0.767187,0.235417,0.771875,0.235417,0.746875,0.2375,0.74375,0.2375,0.739062,0.239583,0.78125,0.245833,0.739062,0.25,0.764063,0.266667,0.745313,0.26875,0.823438,0.339583,0.7125,0.360417,0.859375,0.447917,0.6875,0.475,0.910937,0.547917,0.657812,0.554167,0.926562,0.575,0.64375,0.58125,0.923437,0.579167,0.64375,0.583333,0.917188,0.572917,0.65,0.577083,0.796875,0.5375,0.73125,0.55,0.703125,0.510417,0.754687,0.735417,0.701563,0.7125,0.778125,0.914583,0.715625,0.747917,0.79375,0.939583,0.660937,0.79375,0.735937,0.964583,0.422401,0.923721,0.640257,0.373454
171,'2024/11/10 10:55:24:874',8,0.753125,0.247917,0.760938,0.235417,0.767187,0.235417,0.771875,0.2375,0.746875,0.2375,0.74375,0.2375,0.739062,0.239583,0.78125,0.245833,0.739062,0.25,0.764063,0.26875,0.745313,0.26875,0.823438,0.339583,0.7125,0.358333,0.859375,0.447917,0.6875,0.475,0.909375,0.547917,0.657812,0.554167,0.926562,0.577083,0.64375,0.58125,0.921875,0.579167,0.642187,0.583333,0.915625,0.575,0.65,0.577083,0.796875,0.5375,0.729688,0.55,0.703125,0.510417,0.754687,0.7375,0.701563,0.714583,0.776563,0.914583,0.715625,0.747917,0.79375,0.939583,0.6625,0.79375,0.734375,0.964583,0.422401,0.923721,0.640257,0.373454
172,'2024/11/10 10:55:24:913',8,0.753125,0.247917,0.760938,0.235417,0.767187,0.235417,0.771875,0.2375,0.746875,0.2375,0.74375,0.2375,0.739062,0.239583,0.78125,0.245833,0.739062,0.25,0.764063,0.26875,0.745313,0.26875,0.823438,0.339583,0.7125,0.358333,0.859375,0.447917,0.685938,0.472917,0.909375,0.547917,0.65625,0.554167,0.926562,0.577083,0.642187,0.58125,0.921875,0.579167,0.642187,0.583333,0.915625,0.575,0.648438,0.577083,0.795313,0.5375,0.729688,0.55,0.703125,0.510417,0.753125,0.7375,0.7,0.716667,0.776563,0.914583,0.715625,0.747917,0.79375,0.939583,0.6625,0.79375,0.734375,0.964583,0.422401,0.923721,0.640257,0.373454
173,'2024/11/10 10:55:24:954',8,0.753125,0.247917,0.760938,0.235417,0.767187,0.235417,0.771875,0.2375,0.746875,0.2375,0.74375,0.2375,0.739062,0.239583,0.78125,0.245833,0.739062,0.25,0.764063,0.26875,0.745313,0.26875,0.821875,0.339583,0.7125,0.358333,0.859375,0.447917,0.685938,0.472917,0.909375,0.547917,0.65625,0.554167,0.925,0.577083,0.642187,0.58125,0.921875,0.579167,0.640625,0.583333,0.915625,0.575,0.646875,0.577083,0.795313,0.5375,0.728125,0.55,0.703125,0.510417,0.753125,0.7375,0.7,0.716667,0.776563,0.914583,0.715625,0.747917,0.79375,0.939583,0.6625,0.79375,0.734375,0.964583,0.422401,0.923721,0.640257,0.373454
174,'2024/11/10 10:55:24:995',8,0.753125,0.247917,0.760938,0.235417,0.767187,0.235417,0.771875,0.2375,0.746875,0.2375,0.74375,0.2375,0.739062,0.239583,0.78125,0.245833,0.739062,0.25,0.764063,0.26875,0.745313,0.26875,0.821875,0.339583,0.7125,0.358333,0.859375,0.447917,0.685938,0.472917,0.909375,0.547917,0.654688,0.554167,0.925,0.577083,0.640625,0.58125,0.921875,0.58125,0.640625,0.583333,0.914063,0.575,0.646875,0.577083,0.795313,0.5375,0.728125,0.55,0.703125,0.510417,0.753125,0.7375,0.7,0.716667,0.776563,0.914583,0.715625,0.745833,0.79375,0.939583,0.6625,0.79375,0.734375,0.964583,0.422401,0.923721,0.640257,0.373454
175,'2024/11/10 10:55:25:039',8,0.753125,0.247917,0.760938,0.235417,0.765625,0.235417,0.771875,0.2375,0.746875,0.2375,0.74375,0.2375,0.739062,0.239583,0.78125,0.245833,0.739062,0.25,0.764063,0.26875,0.745313,0.26875,0.821875,0.339583,0.7125,0.358333,0.859375,0.447917,0.685938,0.472917,0.907812,0.547917,0.654688,0.554167,0.925,0.577083,0.640625,0.58125,0.920313,0.58125,0.639063,0.583333,0.914063,0.575,0.646875,0.575,0.795313,0.539583,0.728125,0.55,0.703125,0.510417,0.753125,0.7375,0.7,0.716667,0.776563,0.914583,0.717188,0.745833,0.792188,0.939583,0.6625,0.795833,0.734375,0.964583,0.422401,0.923721,0.640257,0.373454
176,'2024/11/10 10:55:25:087',8,0.753125,0.247917,0.760938,0.235417,0.765625,0.2375,0.771875,0.2375,0.746875,0.2375,0.74375,0.2375,0.739062,0.239583,0.78125,0.245833,0.739062,0.25,0.764063,0.26875,0.745313,0.26875,0.821875,0.341667,0.7125,0.358333,0.859375,0.447917,0.685938,0.472917,0.907812,0.547917,0.654688,0.554167,0.925,0.577083,0.640625,0.58125,0.920313,0.58125,0.639063,0.583333,0.914063,0.575,0.645312,0.575,0.795313,0.539583,0.728125,0.55,0.703125,0.5125,0.753125,0.7375,0.7,0.716667,0.775,0.914583,0.717188,0.745833,0.792188,0.939583,0.6625,0.795833,0.734375,0.964583,0.422401,0.923721,0.640257,0.373454
177,'2024/11/10 10:55:25:125',8,0.753125,0.247917,0.760938,0.235417,0.765625,0.2375,0.771875,0.2375,0.746875,0.2375,0.74375,0.2375,0.739062,0.239583,0.78125,0.245833,0.739062,0.25,0.764063,0.26875,0.745313,0.26875,0.821875,0.341667,0.7125,0.360417,0.857813,0.45,0.685938,0.472917,0.907812,0.547917,0.653125,0.554167,0.925,0.577083,0.639063,0.58125,0.920313,0.58125,0.639063,0.583333,0.914063,0.575,0.645312,0.577083,0.795313,0.539583,0.728125,0.55,0.703125,0.5125,0.753125,0.739583,0.7,0.716667,0.775,0.914583,0.71875,0.745833,0.792188,0.939583,0.6625,0.795833,0.734375,0.964583,0.422401,0.923721,0.640257,0.373454
178,'2024/11/10 10:55:25:164',8,0.753125,0.247917,0.760938,0.235417,0.765625,0.2375,0.771875,0.2375,0.746875,0.2375,0.74375,0.239583,0.739062,0.239583,0.78125,0.245833,0.739062,0.252083,0.764063,0.26875,0.745313,0.26875,0.821875,0.341667,0.7125,0.360417,0.857813,0.45,0.685938,0.472917,0.907812,0.55,0.653125,0.554167,0.925,0.577083,0.639063,0.58125,0.920313,0.58125,0.639063,0.58125,0.914063,0.575,0.645312,0.575,0.795313,0.539583,0.726563,0.55,0.704687,0.5125,0.753125,0.739583,0.7,0.71875,0.775,0.914583,0.71875,0.747917,0.792188,0.939583,0.664063,0.795833,0.734375,0.964583,0.422401,0.923721,0.640257,0.373454
179,'2024/11/10 10:55:25:206',8,0.751562,0.25,0.760938,0.235417,0.765625,0.2375,0.771875,0.2375,0.746875,0.2375,0.74375,0.239583,0.739062,0.239583,0.78125,0.245833,0.739062,0.252083,0.764063,0.26875,0.745313,0.26875,0.821875,0.341667,0.7125,0.360417,0.857813,0.45,0.685938,0.472917,0.907812,0.55,0.653125,0.554167,0.923437,0.579167,0.639063,0.58125,0.920313,0.58125,0.6375,0.58125,0.914063,0.575,0.645312,0.575,0.795313,0.539583,0.726563,0.552083,0.704687,0.514583,0.751562,0.739583,0.701563,0.71875,0.775,0.914583,0.71875,0.747917,0.792188,0.939583,0.665625,0.795833,0.732813,0.964583,0.422401,0.923721,0.640257,0.373454
180,'2024/11/10 10:55:25:243',8,0.751562,0.25,0.760938,0.235417,0.765625,0.2375,0.771875,0.2375,0.746875,0.2375,0.74375,0.239583,0.739062,0.239583,0.78125,0.245833,0.739062,0.252083,0.764063,0.26875,0.745313,0.26875,0.821875,0.341667,0.7125,0.360417,0.857813,0.45,0.685938,0.472917,0.907812,0.55,0.653125,0.554167,0.923437,0.579167,0.639063,0.58125,0.920313,0.58125,0.6375,0.58125,0.914063,0.577083,0.64375,0.575,0.795313,0.539583,0.726563,0.552083,0.704687,0.514583,0.751562,0.739583,0.701563,0.720833,0.775,0.914583,0.71875,0.752083,0.792188,0.939583,0.665625,0.797917,0.732813,0.964583,0.422401,0.923721,0.640257,0.373454
181,'2024/11/10 10:55:25:288',8,0.751562,0.25,0.760938,0.235417,0.765625,0.2375,0.771875,0.2375,0.746875,0.2375,0.74375,0.239583,0.739062,0.239583,0.78125,0.245833,0.739062,0.252083,0.764063,0.26875,0.745313,0.26875,0.821875,0.341667,0.7125,0.360417,0.857813,0.45,0.685938,0.472917,0.907812,0.55,0.653125,0.554167,0.923437,0.579167,0.639063,0.58125,0.920313,0.583333,0.6375,0.583333,0.914063,0.577083,0.64375,0.575,0.795313,0.539583,0.726563,0.552083,0.704687,0.514583,0.751562,0.739583,0.701563,0.722917,0.775,0.914583,0.71875,0.75625,0.792188,0.939583,0.665625,0.8,0.732813,0.964583,0.422401,0.923721,0.640257,0.373454
182,'2024/11/10 10:55:25:329',8,0.751562,0.25,0.760938,0.235417,0.765625,0.2375,0.771875,0.2375,0.746875,0.2375,0.74375,0.239583,0.739062,0.239583,0.78125,0.245833,0.739062,0.252083,0.764063,0.26875,0.745313,0.26875,0.821875,0.341667,0.7125,0.360417,0.857813,0.45,0.685938,0.472917,0.907812,0.55,0.653125,0.554167,0.923437,0.579167,0.639063,0.58125,0.920313,0.583333,0.6375,0.583333,0.914063,0.577083,0.64375,0.575,0.795313,0.539583,0.726563,0.552083,0.70625,0.516667,0.751562,0.7375,0.703125,0.722917,0.775,0.914583,0.721875,0.75625,0.792188,0.939583,0.667188,0.8,0.732813,0.964583,0.422401,0.923721,0.640257,0.373454
183,'2024/11/10 10:55:25:369',8,0.751562,0.25,0.760938,0.235417,0.765625,0.2375,0.771875,0.2375,0.746875,0.2375,0.74375,0.239583,0.739062,0.239583,0.78125,0.245833,0.739062,0.252083,0.764063,0.26875,0.745313,0.26875,0.823438,0.341667,0.7125,0.360417,0.857813,0.45,0.6875,0.472917,0.90625,0.552083,0.653125,0.554167,0.923437,0.579167,0.6375,0.58125,0.920313,0.583333,0.6375,0.583333,0.914063,0.577083,0.64375,0.575,0.795313,0.539583,0.726563,0.552083,0.707812,0.516667,0.75,0.7375,0.707812,0.725,0.775,0.9125,0.725,0.75625,0.792188,0.939583,0.66875,0.8,0.732813,0.964583,0.422401,0.923721,0.640257,0.373454
184,'2024/11/10 10:55:25:408',8,0.753125,0.25,0.760938,0.235417,0.765625,0.2375,0.771875,0.2375,0.746875,0.2375,0.74375,0.239583,0.739062,0.239583,0.78125,0.245833,0.739062,0.252083,0.764063,0.26875,0.745313,0.26875,0.823438,0.341667,0.7125,0.360417,0.857813,0.452083,0.6875,0.472917,0.90625,0.552083,0.653125,0.554167,0.923437,0.579167,0.6375,0.58125,0.920313,0.583333,0.6375,0.583333,0.914063,0.577083,0.64375,0.575,0.795313,0.541667,0.726563,0.552083,0.707812,0.516667,0.75,0.7375,0.707812,0.725,0.775,0.914583,0.725,0.75625,0.792188,0.939583,0.66875,0.8,0.732813,0.964583,0.422401,0.923721,0.640257,0.373454
185,'2024/11/10 10:55:25:450',8,0.753125,0.25,0.760938,0.235417,0.767187,0.2375,0.771875,0.2375,0.746875,0.2375,0.74375,0.239583,0.739062,0.239583,0.78125,0.245833,0.739062,0.252083,0.764063,0.26875,0.745313,0.26875,0.823438,0.341667,0.7125,0.360417,0.857813,0.452083,0.6875,0.475,0.90625,0.552083,0.653125,0.554167,0.923437,0.58125,0.6375,0.58125,0.920313,0.583333,0.635938,0.583333,0.914063,0.577083,0.64375,0.575,0.79375,0.541667,0.726563,0.552083,0.707812,0.520833,0.75,0.739583,0.707812,0.725,0.775,0.9125,0.726563,0.754167,0.792188,0.939583,0.671875,0.797917,0.732813,0.964583,0.422401,0.923721,0.640257,0.373454
186,'2024/11/10 10:55:25:491',8,0.753125,0.25,0.760938,0.2375,0.767187,0.2375,0.771875,0.2375,0.746875,0.2375,0.74375,0.239583,0.739062,0.239583,0.78125,0.245833,0.739062,0.252083,0.764063,0.26875,0.745313,0.26875,0.823438,0.341667,0.7125,0.360417,0.857813,0.452083,0.6875,0.475,0.90625,0.552083,0.653125,0.554167,0.923437,0.58125,0.6375,0.58125,0.920313,0.583333,0.635938,0.583333,0.914063,0.577083,0.64375,0.575,0.79375,0.541667,0.726563,0.554167,0.709375,0.520833,0.75,0.739583,0.709375,0.725,0.775,0.9125,0.726563,0.754167,0.792188,0.939583,0.671875,0.797917,0.732813,0.964583,0.422401,0.923721,0.640257,0.373454
187,'2024/11/10 10:55:25:539',8,0.753125,0.25,0.760938,0.2375,0.767187,0.2375,0.771875,0.2375,0.746875,0.2375,0.74375,0.239583,0.739062,0.239583,0.78125,0.245833,0.739062,0.252083,0.764063,0.26875,0.745313,0.26875,0.823438,0.341667,0.7125,0.360417,0.857813,0.452083,0.6875,0.475,0.90625,0.552083,0.653125,0.554167,0.923437,0.58125,0.6375,0.58125,0.920313,0.583333,0.635938,0.583333,0.914063,0.577083,0.64375,0.575,0.79375,0.541667,0.726563,0.554167,0.709375,0.522917,0.75,0.739583,0.710938,0.725,0.775,0.9125,0.728125,0.752083,0.792188,0.939583,0.676562,0.795833,0.732813,0.964583,0.422401,0.923721,0.640257,0.373454
188,'2024/11/10 10:55:25:580',8,0.753125,0.247917,0.760938,0.235417,0.767187,0.2375,0.771875,0.2375,0.746875,0.2375,0.74375,0.239583,0.739062,0.239583,0.78125,0.245833,0.739062,0.252083,0.764063,0.26875,0.745313,0.26875,0.823438,0.341667,0.7125,0.3625,0.857813,0.452083,0.6875,0.475,0.90625,0.552083,0.653125,0.554167,0.923437,0.58125,0.6375,0.58125,0.920313,0.583333,0.635938,0.583333,0.914063,0.577083,0.64375,0.575,0.79375,0.541667,0.726563,0.554167,0.709375,0.522917,0.75,0.739583,0.710938,0.725,0.775,0.9125,0.728125,0.752083,0.792188,0.9375,0.678125,0.795833,0.732813,0.9625,0.422401,0.923721,0.640257,0.373454
189,'2024/11/10 10:55:29:936',9,0.635938,0.347917,0.640625,0.3375,0.645312,0.3375,0.648438,0.3375,0.63125,0.339583,0.629687,0.339583,0.626562,0.341667,0.653125,0.34375,0.625,0.345833,0.64375,0.360417,0.63125,0.360417,0.679688,0.410417,0.603125,0.422917,0.701563,0.48125,0.595312,0.502083,0.726563,0.547917,0.567187,0.554167,0.735937,0.56875,0.553125,0.570833,0.732813,0.570833,0.553125,0.56875,0.729688,0.564583,0.557813,0.564583,0.6625,0.545833,0.61875,0.558333,0.607813,0.564583,0.634375,0.683333,0.607813,0.695833,0.65,0.795833,0.614062,0.716667,0.659375,0.814583,0.576563,0.745833,0.617188,0.825,0.422401,0.923721,0.640257,0.373454
190,'2024/11/10 10:55:29:976',9,0.635938,0.347917,0.640625,0.3375,0.645312,0.3375,0.648438,0.3375,0.63125,0.339583,0.629687,0.339583,0.626562,0.341667,0.653125,0.34375,0.625,0.347917,0.64375,0.360417,0.63125,0.360417,0.679688,0.410417,0.603125,0.422917,0.701563,0.48125,0.595312,0.502083,0.726563,0.547917,0.567187,0.554167,0.735937,0.56875,0.553125,0.570833,0.732813,0.570833,0.553125,0.56875,0.729688,0.564583,0.557813,0.564583,0.6625,0.545833,0.61875,0.558333,0.607813,0.564583,0.634375,0.683333,0.607813,0.695833,0.65,0.795833,0.6125,0.716667,0.659375,0.814583,0.576563,0.745833,0.617188,0.825,0.422401,0.923721,0.640257,0.373454
191,'2024/11/10 10:55:30:020',9,0.635938,0.347917,0.640625,0.3375,0.645312,0.3375,0.648438,0.3375,0.632813,0.339583,0.629687,0.339583,0.626562,0.341667,0.653125,0.34375,0.625,0.347917,0.64375,0.360417,0.63125,0.360417,0.679688,0.410417,0.603125,0.422917,0.701563,0.48125,0.595312,0.502083,0.726563,0.547917,0.567187,0.554167,0.735937,0.56875,0.553125,0.570833,0.732813,0.570833,0.553125,0.570833,0.729688,0.564583,0.557813,0.566667,0.6625,0.545833,0.61875,0.558333,0.607813,0.564583,0.634375,0.683333,0.607813,0.695833,0.65,0.795833,0.614062,0.714583,0.659375,0.814583,0.575,0.745833,0.617188,0.825,0.422401,0.923721,0.640257,0.373454
192,'2024/11/10 10:55:30:058',9,0.635938,0.347917,0.642187,0.3375,0.645312,0.3375,0.648438,0.3375,0.632813,0.339583,0.629687,0.339583,0.626562,0.341667,0.654688,0.34375,0.625,0.347917,0.64375,0.360417,0.63125,0.360417,0.679688,0.410417,0.603125,0.422917,0.701563,0.48125,0.595312,0.502083,0.726563,0.547917,0.567187,0.554167,0.735937,0.56875,0.553125,0.570833,0.732813,0.570833,0.553125,0.56875,0.729688,0.564583,0.557813,0.564583,0.6625,0.545833,0.61875,0.558333,0.607813,0.564583,0.634375,0.683333,0.60625,0.695833,0.65,0.795833,0.6125,0.714583,0.659375,0.814583,0.575,0.745833,0.617188,0.825,0.422401,0.923721,0.640257,0.373454
193,'2024/11/10 10:55:30:098',9,0.635938,0.347917,0.642187,0.3375,0.645312,0.3375,0.648438,0.3375,0.632813,0.339583,0.629687,0.339583,0.626562,0.341667,0.654688,0.34375,0.625,0.347917,0.64375,0.360417,0.63125,0.360417,0.679688,0.410417,0.603125,0.422917,0.701563,0.48125,0.595312,0.502083,0.726563,0.547917,0.565625,0.554167,0.735937,0.56875,0.553125,0.570833,0.732813,0.570833,0.553125,0.56875,0.729688,0.564583,0.557813,0.566667,0.6625,0.545833,0.61875,0.558333,0.607813,0.564583,0.634375,0.683333,0.607813,0.695833,0.65,0.795833,0.6125,0.714583,0.659375,0.814583,0.575,0.745833,0.617188,0.825,0.422401,0.923721,0.640257,0.373454
194,'2024/11/10 10:55:30:139',9,0.635938,0.347917,0.642187,0.3375,0.645312,0.3375,0.648438,0.3375,0.632813,0.339583,0.629687,0.339583,0.626562,0.341667,0.654688,0.34375,0.626562,0.347917,0.64375,0.360417,0.63125,0.360417,0.679688,0.410417,0.604688,0.422917,0.701563,0.48125,0.595312,0.502083,0.725,0.547917,0.565625,0.554167,0.735937,0.56875,0.553125,0.570833,0.732813,0.570833,0.553125,0.56875,0.728125,0.564583,0.557813,0.564583,0.6625,0.545833,0.61875,0.558333,0.607813,0.564583,0.634375,0.683333,0.607813,0.695833,0.65,0.795833,0.6125,0.7125,0.659375,0.814583,0.575,0.745833,0.617188,0.822917,0.422401,0.923721,0.640257,0.373454
195,'2024/11/10 10:55:30:180',9,0.635938,0.347917,0.642187,0.3375,0.645312,0.3375,0.648438,0.3375,0.632813,0.339583,0.629687,0.339583,0.626562,0.341667,0.654688,0.34375,0.626562,0.347917,0.64375,0.360417,0.63125,0.360417,0.679688,0.410417,0.604688,0.422917,0.701563,0.48125,0.595312,0.502083,0.725,0.547917,0.567187,0.554167,0.735937,0.570833,0.553125,0.570833,0.732813,0.570833,0.553125,0.56875,0.728125,0.564583,0.557813,0.564583,0.6625,0.545833,0.61875,0.558333,0.607813,0.564583,0.634375,0.68125,0.60625,0.695833,0.65,0.795833,0.6125,0.7125,0.659375,0.814583,0.575,0.745833,0.617188,0.822917,0.422401,0.923721,0.640257,0.373454
