@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute inputs-46 numeric
@attribute inputs-47 numeric
@attribute inputs-48 numeric
@attribute inputs-49 numeric
@attribute inputs-50 numeric
@attribute inputs-51 numeric
@attribute inputs-52 numeric
@attribute inputs-53 numeric
@attribute inputs-54 numeric
@attribute inputs-55 numeric
@attribute inputs-56 numeric
@attribute inputs-57 numeric
@attribute inputs-58 numeric
@attribute inputs-59 numeric
@attribute inputs-60 numeric
@attribute inputs-61 numeric
@attribute inputs-62 numeric
@attribute inputs-63 numeric
@attribute inputs-64 numeric
@attribute inputs-65 numeric
@attribute inputs-66 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric

@data
318,'2024/11/09 12:36:32:749',10,0.7375,0.416667,0.745313,0.410417,0.748438,0.4125,0.75,0.414583,0.739062,0.40625,0.735937,0.404167,0.734375,0.402083,0.753125,0.420833,0.73125,0.40625,0.740625,0.429167,0.73125,0.420833,0.75,0.470833,0.704687,0.425,0.8,0.470833,0.728125,0.354167,0.842188,0.454167,0.765625,0.3,0.854688,0.439583,0.773438,0.285417,0.851563,0.435417,0.778125,0.285417,0.848437,0.439583,0.775,0.289583,0.690625,0.564583,0.654688,0.55,0.725,0.664583,0.64375,0.652083,0.771875,0.764583,0.646875,0.75,0.775,0.78125,0.65,0.7625,0.79375,0.783333,0.648438,0.783333,0.548108,0.967845,0.59051,0.038101,0.806299
319,'2024/11/09 12:36:32:789',10,0.7375,0.416667,0.745313,0.410417,0.748438,0.4125,0.75,0.414583,0.739062,0.40625,0.735937,0.404167,0.734375,0.402083,0.753125,0.420833,0.73125,0.40625,0.740625,0.429167,0.73125,0.420833,0.75,0.470833,0.704687,0.425,0.8,0.470833,0.728125,0.354167,0.842188,0.454167,0.765625,0.3,0.854688,0.439583,0.773438,0.285417,0.851563,0.435417,0.778125,0.285417,0.848437,0.439583,0.775,0.289583,0.690625,0.564583,0.654688,0.55,0.725,0.664583,0.64375,0.652083,0.770312,0.764583,0.646875,0.75,0.775,0.783333,0.65,0.7625,0.79375,0.785417,0.648438,0.78125,0.548108,0.967845,0.59051,0.038101,0.806299
320,'2024/11/09 12:36:32:848',10,0.7375,0.416667,0.745313,0.410417,0.748438,0.4125,0.75,0.414583,0.739062,0.40625,0.735937,0.404167,0.734375,0.402083,0.753125,0.420833,0.73125,0.40625,0.740625,0.429167,0.73125,0.420833,0.75,0.470833,0.704687,0.425,0.8,0.470833,0.728125,0.354167,0.842188,0.454167,0.765625,0.297917,0.854688,0.439583,0.773438,0.285417,0.851563,0.435417,0.778125,0.285417,0.848437,0.439583,0.775,0.289583,0.690625,0.564583,0.654688,0.55,0.725,0.6625,0.64375,0.652083,0.770312,0.764583,0.646875,0.75,0.776563,0.783333,0.65,0.7625,0.79375,0.783333,0.648438,0.78125,0.548108,0.967845,0.59051,0.038101,0.806299
321,'2024/11/09 12:36:32:890',10,0.7375,0.416667,0.745313,0.410417,0.748438,0.4125,0.75,0.414583,0.739062,0.40625,0.735937,0.404167,0.734375,0.402083,0.753125,0.420833,0.73125,0.40625,0.740625,0.427083,0.73125,0.420833,0.75,0.470833,0.70625,0.425,0.8,0.470833,0.728125,0.354167,0.842188,0.454167,0.765625,0.297917,0.854688,0.439583,0.773438,0.285417,0.851563,0.435417,0.778125,0.285417,0.848437,0.439583,0.775,0.289583,0.690625,0.5625,0.654688,0.55,0.725,0.6625,0.64375,0.652083,0.770312,0.764583,0.646875,0.75,0.776563,0.783333,0.65,0.7625,0.79375,0.783333,0.648438,0.78125,0.548108,0.967845,0.59051,0.038101,0.806299
322,'2024/11/09 12:36:32:931',10,0.7375,0.416667,0.745313,0.410417,0.748438,0.4125,0.75,0.414583,0.739062,0.40625,0.735937,0.404167,0.734375,0.402083,0.753125,0.41875,0.73125,0.40625,0.740625,0.427083,0.73125,0.420833,0.75,0.470833,0.70625,0.425,0.8,0.470833,0.728125,0.354167,0.842188,0.454167,0.765625,0.297917,0.854688,0.439583,0.773438,0.285417,0.851563,0.435417,0.778125,0.285417,0.848437,0.439583,0.775,0.289583,0.690625,0.5625,0.654688,0.55,0.725,0.6625,0.64375,0.652083,0.770312,0.766667,0.646875,0.75,0.775,0.783333,0.651563,0.7625,0.792188,0.785417,0.648438,0.78125,0.548108,0.967845,0.59051,0.038101,0.806299
323,'2024/11/09 12:36:32:971',10,0.7375,0.416667,0.745313,0.410417,0.748438,0.4125,0.75,0.414583,0.739062,0.40625,0.735937,0.404167,0.734375,0.402083,0.753125,0.41875,0.73125,0.40625,0.739062,0.427083,0.73125,0.420833,0.75,0.470833,0.70625,0.425,0.8,0.470833,0.728125,0.354167,0.842188,0.454167,0.765625,0.297917,0.854688,0.439583,0.775,0.285417,0.851563,0.435417,0.778125,0.285417,0.848437,0.439583,0.775,0.289583,0.690625,0.5625,0.654688,0.55,0.725,0.6625,0.64375,0.652083,0.770312,0.766667,0.646875,0.752083,0.775,0.783333,0.651563,0.766667,0.792188,0.785417,0.648438,0.7875,0.548108,0.967845,0.59051,0.038101,0.806299
324,'2024/11/09 12:36:33:013',10,0.7375,0.416667,0.745313,0.410417,0.748438,0.4125,0.75,0.414583,0.739062,0.40625,0.735937,0.404167,0.734375,0.402083,0.753125,0.41875,0.73125,0.40625,0.739062,0.427083,0.73125,0.420833,0.75,0.470833,0.70625,0.425,0.8,0.470833,0.728125,0.354167,0.842188,0.454167,0.765625,0.297917,0.854688,0.441667,0.775,0.285417,0.851563,0.435417,0.778125,0.285417,0.848437,0.439583,0.775,0.289583,0.690625,0.564583,0.654688,0.55,0.725,0.6625,0.64375,0.652083,0.770312,0.766667,0.648438,0.752083,0.773438,0.783333,0.651563,0.766667,0.792188,0.785417,0.648438,0.785417,0.548108,0.967845,0.59051,0.038101,0.806299
325,'2024/11/09 12:36:33:053',10,0.7375,0.416667,0.745313,0.410417,0.748438,0.4125,0.75,0.414583,0.739062,0.40625,0.735937,0.404167,0.734375,0.402083,0.753125,0.41875,0.73125,0.40625,0.739062,0.427083,0.73125,0.420833,0.75,0.470833,0.70625,0.425,0.8,0.470833,0.728125,0.354167,0.842188,0.454167,0.765625,0.297917,0.854688,0.441667,0.775,0.285417,0.851563,0.435417,0.778125,0.285417,0.848437,0.439583,0.775,0.289583,0.690625,0.564583,0.654688,0.55,0.725,0.6625,0.64375,0.652083,0.76875,0.766667,0.648438,0.752083,0.773438,0.783333,0.651563,0.764583,0.792188,0.785417,0.648438,0.785417,0.548108,0.967845,0.59051,0.038101,0.806299
326,'2024/11/09 12:36:33:096',10,0.7375,0.414583,0.745313,0.410417,0.748438,0.4125,0.75,0.414583,0.739062,0.40625,0.735937,0.404167,0.734375,0.402083,0.753125,0.41875,0.73125,0.404167,0.739062,0.427083,0.73125,0.420833,0.75,0.470833,0.70625,0.425,0.8,0.470833,0.728125,0.354167,0.842188,0.454167,0.765625,0.297917,0.854688,0.441667,0.773438,0.285417,0.851563,0.435417,0.778125,0.285417,0.846875,0.439583,0.775,0.289583,0.690625,0.564583,0.654688,0.55,0.725,0.6625,0.64375,0.652083,0.76875,0.766667,0.648438,0.752083,0.773438,0.783333,0.651563,0.764583,0.792188,0.785417,0.648438,0.785417,0.548108,0.967845,0.59051,0.038101,0.806299
327,'2024/11/09 12:36:33:141',10,0.7375,0.414583,0.745313,0.410417,0.748438,0.4125,0.75,0.414583,0.739062,0.40625,0.735937,0.404167,0.734375,0.402083,0.753125,0.41875,0.73125,0.404167,0.739062,0.427083,0.73125,0.420833,0.75,0.470833,0.70625,0.425,0.8,0.470833,0.728125,0.354167,0.842188,0.454167,0.765625,0.297917,0.853125,0.441667,0.773438,0.285417,0.851563,0.435417,0.778125,0.285417,0.846875,0.439583,0.775,0.289583,0.690625,0.564583,0.654688,0.55,0.725,0.6625,0.64375,0.652083,0.767187,0.766667,0.648438,0.752083,0.773438,0.783333,0.651563,0.764583,0.790625,0.785417,0.648438,0.785417,0.548108,0.967845,0.59051,0.038101,0.806299
328,'2024/11/09 12:36:33:183',10,0.7375,0.414583,0.745313,0.410417,0.748438,0.4125,0.75,0.414583,0.739062,0.40625,0.735937,0.404167,0.734375,0.402083,0.753125,0.41875,0.73125,0.404167,0.739062,0.427083,0.73125,0.420833,0.75,0.470833,0.70625,0.425,0.8,0.470833,0.728125,0.354167,0.842188,0.454167,0.765625,0.297917,0.853125,0.441667,0.773438,0.285417,0.851563,0.435417,0.778125,0.285417,0.846875,0.439583,0.775,0.289583,0.690625,0.564583,0.654688,0.55,0.725,0.6625,0.64375,0.652083,0.76875,0.766667,0.648438,0.752083,0.773438,0.783333,0.651563,0.764583,0.790625,0.785417,0.648438,0.7875,0.548108,0.967845,0.59051,0.038101,0.806299
329,'2024/11/09 12:36:33:247',10,0.7375,0.414583,0.745313,0.410417,0.748438,0.4125,0.75,0.4125,0.739062,0.404167,0.735937,0.404167,0.734375,0.402083,0.753125,0.41875,0.73125,0.404167,0.739062,0.427083,0.73125,0.420833,0.75,0.470833,0.70625,0.425,0.8,0.470833,0.729688,0.354167,0.842188,0.454167,0.765625,0.297917,0.853125,0.441667,0.775,0.285417,0.851563,0.435417,0.778125,0.285417,0.846875,0.439583,0.776563,0.289583,0.690625,0.564583,0.654688,0.55,0.725,0.6625,0.64375,0.652083,0.767187,0.766667,0.648438,0.752083,0.773438,0.783333,0.651563,0.764583,0.790625,0.7875,0.648438,0.785417,0.548108,0.967845,0.59051,0.038101,0.806299
330,'2024/11/09 12:36:33:287',10,0.7375,0.414583,0.745313,0.410417,0.748438,0.4125,0.75,0.4125,0.739062,0.404167,0.735937,0.404167,0.734375,0.402083,0.753125,0.41875,0.73125,0.404167,0.740625,0.427083,0.73125,0.420833,0.75,0.470833,0.70625,0.425,0.8,0.470833,0.729688,0.354167,0.842188,0.454167,0.765625,0.3,0.853125,0.441667,0.775,0.285417,0.851563,0.435417,0.778125,0.285417,0.846875,0.439583,0.776563,0.289583,0.690625,0.564583,0.654688,0.55,0.725,0.664583,0.64375,0.652083,0.767187,0.766667,0.648438,0.752083,0.773438,0.783333,0.651563,0.764583,0.790625,0.7875,0.648438,0.785417,0.548108,0.967845,0.59051,0.038101,0.806299
331,'2024/11/09 12:36:33:328',10,0.7375,0.414583,0.745313,0.410417,0.748438,0.410417,0.75,0.4125,0.739062,0.404167,0.735937,0.404167,0.734375,0.402083,0.753125,0.41875,0.73125,0.404167,0.740625,0.427083,0.73125,0.420833,0.75,0.470833,0.70625,0.425,0.8,0.470833,0.729688,0.354167,0.842188,0.454167,0.765625,0.3,0.853125,0.441667,0.775,0.285417,0.851563,0.435417,0.778125,0.285417,0.846875,0.439583,0.776563,0.291667,0.690625,0.564583,0.654688,0.55,0.725,0.664583,0.64375,0.652083,0.767187,0.766667,0.648438,0.752083,0.773438,0.783333,0.651563,0.764583,0.790625,0.7875,0.648438,0.7875,0.548108,0.967845,0.59051,0.038101,0.806299
332,'2024/11/09 12:36:33:369',10,0.7375,0.414583,0.745313,0.408333,0.748438,0.410417,0.75,0.4125,0.739062,0.404167,0.735937,0.402083,0.734375,0.402083,0.753125,0.41875,0.73125,0.404167,0.740625,0.427083,0.73125,0.420833,0.75,0.470833,0.70625,0.422917,0.8,0.470833,0.729688,0.354167,0.842188,0.454167,0.765625,0.3,0.853125,0.441667,0.775,0.285417,0.851563,0.435417,0.778125,0.285417,0.846875,0.439583,0.776563,0.291667,0.690625,0.564583,0.654688,0.55,0.725,0.664583,0.64375,0.652083,0.767187,0.766667,0.648438,0.752083,0.773438,0.783333,0.651563,0.764583,0.790625,0.785417,0.648438,0.785417,0.548108,0.967845,0.59051,0.038101,0.806299
333,'2024/11/09 12:36:33:413',10,0.7375,0.414583,0.745313,0.408333,0.748438,0.410417,0.75,0.4125,0.739062,0.404167,0.735937,0.402083,0.734375,0.402083,0.753125,0.41875,0.73125,0.404167,0.740625,0.427083,0.73125,0.420833,0.75,0.470833,0.704687,0.422917,0.8,0.470833,0.729688,0.354167,0.842188,0.454167,0.765625,0.3,0.853125,0.441667,0.775,0.285417,0.851563,0.435417,0.778125,0.285417,0.846875,0.439583,0.776563,0.291667,0.690625,0.564583,0.654688,0.55,0.725,0.664583,0.64375,0.652083,0.767187,0.766667,0.648438,0.752083,0.773438,0.783333,0.651563,0.764583,0.790625,0.7875,0.648438,0.783333,0.548108,0.967845,0.59051,0.038101,0.806299
334,'2024/11/09 12:36:33:456',10,0.7375,0.414583,0.745313,0.408333,0.748438,0.410417,0.75,0.4125,0.739062,0.404167,0.735937,0.402083,0.734375,0.402083,0.753125,0.41875,0.73125,0.404167,0.740625,0.427083,0.73125,0.420833,0.75,0.470833,0.704687,0.422917,0.8,0.470833,0.728125,0.354167,0.842188,0.454167,0.765625,0.3,0.853125,0.441667,0.775,0.285417,0.851563,0.435417,0.778125,0.285417,0.846875,0.439583,0.776563,0.291667,0.690625,0.564583,0.654688,0.55,0.725,0.6625,0.64375,0.652083,0.767187,0.766667,0.648438,0.75,0.773438,0.783333,0.651563,0.7625,0.790625,0.7875,0.648438,0.78125,0.548108,0.967845,0.59051,0.038101,0.806299
335,'2024/11/09 12:36:33:498',10,0.7375,0.414583,0.745313,0.408333,0.748438,0.410417,0.75,0.4125,0.739062,0.404167,0.735937,0.402083,0.734375,0.402083,0.753125,0.41875,0.73125,0.404167,0.740625,0.427083,0.73125,0.420833,0.75,0.470833,0.704687,0.422917,0.8,0.470833,0.728125,0.354167,0.842188,0.454167,0.765625,0.3,0.853125,0.441667,0.775,0.285417,0.851563,0.435417,0.778125,0.285417,0.846875,0.441667,0.776563,0.291667,0.690625,0.564583,0.654688,0.55,0.725,0.6625,0.64375,0.652083,0.767187,0.766667,0.648438,0.75,0.773438,0.783333,0.651563,0.7625,0.790625,0.7875,0.648438,0.78125,0.548108,0.967845,0.59051,0.038101,0.806299
336,'2024/11/09 12:36:33:538',10,0.7375,0.414583,0.745313,0.408333,0.748438,0.410417,0.751562,0.4125,0.739062,0.404167,0.735937,0.402083,0.734375,0.402083,0.753125,0.41875,0.73125,0.404167,0.740625,0.427083,0.73125,0.420833,0.75,0.470833,0.70625,0.425,0.8,0.470833,0.728125,0.354167,0.842188,0.454167,0.765625,0.3,0.853125,0.441667,0.775,0.2875,0.851563,0.435417,0.778125,0.2875,0.846875,0.441667,0.776563,0.291667,0.690625,0.5625,0.654688,0.55,0.725,0.6625,0.64375,0.652083,0.765625,0.766667,0.648438,0.75,0.773438,0.783333,0.651563,0.7625,0.790625,0.789583,0.648438,0.78125,0.548108,0.967845,0.59051,0.038101,0.806299
337,'2024/11/09 12:36:33:579',10,0.7375,0.414583,0.745313,0.408333,0.748438,0.410417,0.751562,0.4125,0.739062,0.404167,0.735937,0.402083,0.734375,0.402083,0.753125,0.41875,0.73125,0.404167,0.740625,0.427083,0.73125,0.420833,0.75,0.470833,0.70625,0.425,0.8,0.470833,0.728125,0.35625,0.842188,0.454167,0.765625,0.3,0.853125,0.441667,0.775,0.2875,0.851563,0.435417,0.778125,0.2875,0.846875,0.441667,0.776563,0.291667,0.690625,0.5625,0.654688,0.55,0.725,0.6625,0.64375,0.652083,0.765625,0.766667,0.648438,0.747917,0.771875,0.783333,0.651563,0.7625,0.790625,0.789583,0.648438,0.779167,0.548108,0.967845,0.59051,0.038101,0.806299
338,'2024/11/09 12:36:33:649',10,0.7375,0.414583,0.745313,0.410417,0.748438,0.410417,0.751562,0.4125,0.739062,0.404167,0.735937,0.404167,0.734375,0.402083,0.753125,0.41875,0.73125,0.404167,0.740625,0.427083,0.73125,0.420833,0.75,0.470833,0.70625,0.425,0.8,0.470833,0.728125,0.35625,0.842188,0.454167,0.765625,0.302083,0.853125,0.441667,0.775,0.2875,0.851563,0.435417,0.778125,0.2875,0.846875,0.441667,0.776563,0.291667,0.690625,0.5625,0.654688,0.55,0.725,0.6625,0.64375,0.652083,0.765625,0.766667,0.648438,0.747917,0.771875,0.783333,0.651563,0.7625,0.790625,0.7875,0.648438,0.779167,0.548108,0.967845,0.59051,0.038101,0.806299
339,'2024/11/09 12:36:33:689',10,0.7375,0.414583,0.745313,0.410417,0.748438,0.410417,0.751562,0.4125,0.739062,0.404167,0.735937,0.404167,0.734375,0.402083,0.753125,0.41875,0.73125,0.404167,0.740625,0.427083,0.73125,0.420833,0.75,0.470833,0.70625,0.425,0.8,0.470833,0.728125,0.35625,0.842188,0.454167,0.765625,0.302083,0.853125,0.441667,0.775,0.2875,0.851563,0.435417,0.778125,0.2875,0.846875,0.441667,0.775,0.291667,0.690625,0.5625,0.654688,0.55,0.725,0.6625,0.64375,0.652083,0.765625,0.766667,0.648438,0.747917,0.771875,0.783333,0.651563,0.7625,0.790625,0.7875,0.648438,0.779167,0.548108,0.967845,0.59051,0.038101,0.806299
340,'2024/11/09 12:36:33:730',10,0.7375,0.414583,0.745313,0.410417,0.748438,0.410417,0.751562,0.4125,0.739062,0.404167,0.735937,0.404167,0.734375,0.402083,0.753125,0.41875,0.73125,0.404167,0.740625,0.427083,0.73125,0.420833,0.75,0.470833,0.70625,0.425,0.8,0.470833,0.728125,0.35625,0.842188,0.454167,0.765625,0.302083,0.853125,0.441667,0.775,0.2875,0.851563,0.435417,0.778125,0.2875,0.846875,0.441667,0.775,0.29375,0.690625,0.5625,0.654688,0.55,0.725,0.6625,0.64375,0.652083,0.765625,0.766667,0.648438,0.747917,0.771875,0.783333,0.651563,0.7625,0.790625,0.7875,0.648438,0.779167,0.548108,0.967845,0.59051,0.038101,0.806299
341,'2024/11/09 12:36:33:769',10,0.7375,0.414583,0.745313,0.410417,0.748438,0.4125,0.751562,0.4125,0.739062,0.404167,0.735937,0.404167,0.734375,0.402083,0.753125,0.41875,0.73125,0.404167,0.740625,0.427083,0.73125,0.420833,0.75,0.470833,0.70625,0.425,0.8,0.470833,0.728125,0.35625,0.842188,0.454167,0.765625,0.302083,0.853125,0.441667,0.775,0.2875,0.851563,0.435417,0.778125,0.289583,0.846875,0.441667,0.775,0.29375,0.690625,0.5625,0.654688,0.55,0.725,0.6625,0.64375,0.652083,0.765625,0.764583,0.648438,0.747917,0.771875,0.783333,0.651563,0.7625,0.790625,0.7875,0.648438,0.779167,0.548108,0.967845,0.59051,0.038101,0.806299
342,'2024/11/09 12:36:33:814',10,0.7375,0.414583,0.746875,0.410417,0.748438,0.4125,0.751562,0.4125,0.739062,0.404167,0.735937,0.404167,0.734375,0.402083,0.753125,0.41875,0.73125,0.404167,0.740625,0.427083,0.73125,0.420833,0.75,0.470833,0.70625,0.425,0.8,0.470833,0.728125,0.35625,0.842188,0.454167,0.765625,0.302083,0.853125,0.441667,0.775,0.289583,0.851563,0.435417,0.778125,0.289583,0.846875,0.441667,0.775,0.29375,0.690625,0.5625,0.654688,0.55,0.725,0.6625,0.64375,0.652083,0.76875,0.766667,0.648438,0.747917,0.771875,0.783333,0.651563,0.7625,0.790625,0.7875,0.648438,0.779167,0.548108,0.967845,0.59051,0.038101,0.806299
343,'2024/11/09 12:36:33:855',10,0.7375,0.414583,0.746875,0.410417,0.748438,0.4125,0.751562,0.414583,0.739062,0.40625,0.735937,0.404167,0.734375,0.402083,0.753125,0.41875,0.73125,0.404167,0.740625,0.427083,0.73125,0.420833,0.75,0.470833,0.70625,0.425,0.8,0.470833,0.728125,0.35625,0.842188,0.454167,0.765625,0.304167,0.853125,0.441667,0.773438,0.289583,0.851563,0.435417,0.778125,0.289583,0.846875,0.441667,0.775,0.295833,0.690625,0.5625,0.654688,0.55,0.725,0.6625,0.64375,0.652083,0.770312,0.766667,0.648438,0.747917,0.771875,0.783333,0.651563,0.7625,0.790625,0.7875,0.648438,0.779167,0.548108,0.967845,0.59051,0.038101,0.806299
344,'2024/11/09 12:36:33:897',10,0.7375,0.414583,0.746875,0.410417,0.748438,0.4125,0.751562,0.414583,0.739062,0.40625,0.735937,0.404167,0.734375,0.402083,0.753125,0.41875,0.73125,0.40625,0.740625,0.427083,0.73125,0.420833,0.75,0.470833,0.70625,0.425,0.8,0.470833,0.728125,0.35625,0.842188,0.454167,0.765625,0.304167,0.853125,0.441667,0.773438,0.289583,0.851563,0.435417,0.778125,0.291667,0.846875,0.441667,0.775,0.295833,0.690625,0.5625,0.654688,0.55,0.725,0.6625,0.64375,0.652083,0.770312,0.764583,0.646875,0.747917,0.771875,0.783333,0.651563,0.760417,0.790625,0.7875,0.648438,0.779167,0.548108,0.967845,0.59051,0.038101,0.806299
345,'2024/11/09 12:36:33:943',10,0.7375,0.416667,0.746875,0.410417,0.748438,0.4125,0.751562,0.414583,0.739062,0.40625,0.735937,0.404167,0.734375,0.402083,0.753125,0.41875,0.73125,0.40625,0.740625,0.427083,0.73125,0.420833,0.75,0.470833,0.70625,0.425,0.8,0.470833,0.728125,0.35625,0.842188,0.454167,0.765625,0.304167,0.853125,0.441667,0.773438,0.289583,0.851563,0.435417,0.778125,0.291667,0.846875,0.441667,0.775,0.295833,0.690625,0.5625,0.654688,0.55,0.725,0.6625,0.64375,0.652083,0.76875,0.764583,0.646875,0.747917,0.771875,0.783333,0.651563,0.760417,0.790625,0.7875,0.648438,0.779167,0.548108,0.967845,0.59051,0.038101,0.806299
346,'2024/11/09 12:36:33:983',10,0.7375,0.416667,0.746875,0.410417,0.748438,0.4125,0.751562,0.414583,0.739062,0.40625,0.735937,0.404167,0.734375,0.402083,0.753125,0.41875,0.73125,0.40625,0.740625,0.427083,0.73125,0.420833,0.75,0.470833,0.70625,0.425,0.8,0.470833,0.728125,0.35625,0.842188,0.454167,0.765625,0.304167,0.853125,0.441667,0.773438,0.291667,0.851563,0.435417,0.778125,0.291667,0.846875,0.441667,0.775,0.295833,0.690625,0.5625,0.654688,0.55,0.725,0.6625,0.64375,0.652083,0.767187,0.764583,0.646875,0.747917,0.771875,0.783333,0.651563,0.760417,0.790625,0.7875,0.648438,0.779167,0.548108,0.967845,0.59051,0.038101,0.806299
347,'2024/11/09 12:36:34:050',10,0.7375,0.416667,0.746875,0.410417,0.748438,0.4125,0.751562,0.414583,0.739062,0.40625,0.735937,0.404167,0.734375,0.402083,0.753125,0.41875,0.73125,0.40625,0.740625,0.427083,0.73125,0.420833,0.75,0.470833,0.70625,0.425,0.8,0.470833,0.728125,0.35625,0.842188,0.454167,0.765625,0.304167,0.853125,0.441667,0.773438,0.291667,0.851563,0.435417,0.778125,0.291667,0.846875,0.439583,0.775,0.295833,0.690625,0.5625,0.654688,0.55,0.725,0.6625,0.64375,0.65,0.767187,0.764583,0.646875,0.747917,0.771875,0.783333,0.651563,0.760417,0.790625,0.7875,0.648438,0.779167,0.548108,0.967845,0.59051,0.038101,0.806299
348,'2024/11/09 12:36:34:090',10,0.7375,0.416667,0.746875,0.410417,0.748438,0.4125,0.751562,0.414583,0.739062,0.40625,0.735937,0.404167,0.734375,0.402083,0.753125,0.420833,0.73125,0.40625,0.740625,0.427083,0.73125,0.420833,0.75,0.470833,0.70625,0.425,0.8,0.470833,0.728125,0.35625,0.842188,0.454167,0.765625,0.304167,0.853125,0.441667,0.773438,0.291667,0.851563,0.435417,0.778125,0.291667,0.846875,0.439583,0.775,0.295833,0.690625,0.5625,0.654688,0.55,0.725,0.6625,0.64375,0.65,0.767187,0.764583,0.646875,0.745833,0.771875,0.783333,0.651563,0.760417,0.790625,0.7875,0.648438,0.779167,0.548108,0.967845,0.59051,0.038101,0.806299
349,'2024/11/09 12:36:34:131',10,0.7375,0.416667,0.746875,0.410417,0.748438,0.4125,0.751562,0.414583,0.739062,0.40625,0.735937,0.404167,0.734375,0.402083,0.753125,0.420833,0.73125,0.40625,0.740625,0.427083,0.73125,0.420833,0.75,0.470833,0.70625,0.425,0.8,0.470833,0.728125,0.358333,0.842188,0.454167,0.765625,0.304167,0.853125,0.439583,0.773438,0.291667,0.851563,0.435417,0.778125,0.291667,0.846875,0.439583,0.775,0.295833,0.690625,0.5625,0.654688,0.55,0.725,0.6625,0.64375,0.65,0.767187,0.764583,0.646875,0.745833,0.771875,0.783333,0.651563,0.760417,0.790625,0.7875,0.648438,0.779167,0.548108,0.967845,0.59051,0.038101,0.806299
350,'2024/11/09 12:36:34:173',10,0.739062,0.416667,0.746875,0.410417,0.748438,0.4125,0.751562,0.414583,0.739062,0.40625,0.735937,0.404167,0.734375,0.402083,0.753125,0.420833,0.73125,0.40625,0.740625,0.427083,0.73125,0.420833,0.75,0.470833,0.70625,0.425,0.8,0.470833,0.728125,0.358333,0.842188,0.454167,0.765625,0.304167,0.853125,0.439583,0.773438,0.291667,0.851563,0.435417,0.778125,0.291667,0.846875,0.439583,0.775,0.295833,0.690625,0.5625,0.654688,0.55,0.725,0.6625,0.64375,0.65,0.767187,0.764583,0.646875,0.745833,0.771875,0.783333,0.651563,0.760417,0.790625,0.7875,0.648438,0.779167,0.548108,0.967845,0.59051,0.038101,0.806299
351,'2024/11/09 12:36:34:214',10,0.739062,0.416667,0.746875,0.410417,0.748438,0.4125,0.751562,0.414583,0.739062,0.40625,0.735937,0.404167,0.734375,0.402083,0.753125,0.420833,0.73125,0.40625,0.740625,0.427083,0.73125,0.420833,0.75,0.470833,0.70625,0.425,0.8,0.470833,0.728125,0.358333,0.842188,0.454167,0.765625,0.304167,0.853125,0.439583,0.773438,0.291667,0.851563,0.435417,0.778125,0.291667,0.846875,0.439583,0.775,0.295833,0.690625,0.5625,0.654688,0.55,0.725,0.660417,0.64375,0.65,0.767187,0.764583,0.646875,0.745833,0.771875,0.783333,0.65,0.760417,0.790625,0.789583,0.648438,0.779167,0.548108,0.967845,0.59051,0.038101,0.806299
352,'2024/11/09 12:36:34:255',10,0.739062,0.416667,0.746875,0.410417,0.748438,0.4125,0.751562,0.414583,0.739062,0.40625,0.735937,0.404167,0.734375,0.402083,0.753125,0.420833,0.73125,0.40625,0.740625,0.427083,0.73125,0.420833,0.75,0.470833,0.70625,0.425,0.8,0.470833,0.728125,0.35625,0.842188,0.454167,0.765625,0.304167,0.853125,0.439583,0.773438,0.291667,0.851563,0.435417,0.778125,0.291667,0.846875,0.439583,0.775,0.295833,0.690625,0.5625,0.654688,0.55,0.725,0.660417,0.64375,0.65,0.767187,0.764583,0.646875,0.747917,0.771875,0.783333,0.651563,0.7625,0.790625,0.7875,0.648438,0.779167,0.548108,0.967845,0.59051,0.038101,0.806299
